ID user,Gender,Faculty,Major,Dormitory,Activity,Social
11669,ชาย,วิทยาศาตร์,เทคโนโลยีอาหาร,เวศย์วรุตม์เพลส,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11670,หญิง,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,เวศย์วรุตม์เพลส,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11671,ชาย,วิทยาศาตร์,Bioprocess,เวศย์วรุตม์เพลส,"เล่นเกม,ออกกำลังกาย,ดูหนัง",ชอบอยู่คนเดียว
11672,ชาย,มัณทณศิลป์,เครื่องกล,เวศย์วรุตม์เพลส,"เล่นเกม,ออกกำลังกาย,เล่นโซเชียล",ชอบอยู่คนเดียว
11673,หญิง,วิศวะกรรมศาสตร์,ชีววิทยา,เวศย์วรุตม์เพลส,"เล่นเกม,อ่านหนังสือ,สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11674,หญิง,วิทยาศาตร์,อิเล็กทรอนิคเเละระบบคอม,โครงการหมู่บ้านพฤกษาพรรณ กระดีเดียว1,"ออกกำลังกาย,สร้างงานศิลปะ,ทำความสะอาดห้อง,ดูหนัง,นอนเล่น",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11675,หญิง,เภสัชศาสตร์,ฟิสิกส์,ไดพักทิวาลัย,"เล่นโซเชียล,ดูหนัง,นอนเล่น",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11676,หญิง,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,กนกวรรณ,"อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11677,หญิง,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,กนกวรรณ,"เล่นเกม,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ทำการบ้าน",ชอบอยู่คนเดียว
11678,หญิง,วิทยาศาตร์,วิศวกรรมการจัดการและโลจิสติกส์,กนกวรรณ,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11679,หญิง,วิศวะกรรมศาสตร์,เทคโนโลยีสารสนเทศ,กนกวรรณ,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11680,หญิง,อักษรศาสตร์,Computer Science,กนกวรรณ,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,สร้างงานศิลปะ,ทำความสะอาดห้อง,ดูหนัง",ชอบอยู่คนเดียว
11681,หญิง,วิทยาศาตร์,กระบวนการชีวภาพ,กัลยาเอ้าท์,"อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11682,หญิง,อักษรศาสตร์,เคมี,กินนอน,"สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำความสะอาดห้อง,ดูหนัง",ชอบอยู่คนเดียว
11683,ชาย,วิทยาศาตร์,ชีววิทยา,กินนอน,"เล่นเกม,เล่นดนตรี,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11684,หญิง,เภสัชศาสตร์,เทคโนอาหาร,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11685,ชาย,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เลี้ยงสัตว์,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
11686,หญิง,วิศวะกรรมศาสตร์,วิศวกรรมการจัดการและโลจิสติกส์,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11687,ชาย,วิทยาศาตร์,จุลชีววิทยา,กินนอน,"เล่นเกม,เลี้ยงสัตว์,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11688,ชาย,วิทยาศาตร์,Computer Science,กินนอน,"เล่นเกม,เล่นดนตรี,สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำงาน,ทำการบ้าน",ชอบอยู่คนเดียว
11689,หญิง,อักษรศาสตร์,ชีววิทยา,กินนอน,"เล่นโซเชียล,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
11690,ชาย,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เลี้ยงสัตว์,สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,เที่ยวกลางคื่น",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11691,ชาย,วิทยาศาตร์,ภาษาไทย,กินนอน,"เล่นเกม,เล่นโซเชียล,นอน",สามารถอยู่ร่วมกับเมทได้
11692,หญิง,วิทยาศาตร์,ภาษาอังกฤษ,กินนอน,"เล่นโซเชียล,ดูหนัง",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11693,หญิง,มัณทณศิลป์,Computer Science,กินนอน,"เล่นโซเชียล,ดูหนัง",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11694,หญิง,มัณทณศิลป์,วิศวกรรมศาสตร์อิเล็กทรอนิกส์และระบบคอมพิวเตอร์,กินนอน,"เล่นเกม,ออกกำลังกาย,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11695,ชาย,อักษรศาสตร์,เทคโนโลยีสารสนเทศ,กินนอน,"เล่นเกม,ออกกำลังกาย,เล่นโซเชียล,ดูหนัง,นอนเล่น",ชอบอยู่คนเดียว
11696,หญิง,วิทยาศาตร์,เครื่องกล,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เลี้ยงสัตว์,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",สามารถอยู่ร่วมกับเมทได้
11697,หญิง,วิศวะกรรมศาสตร์,วิศวกรรมกระบวนการชีวภาพ,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11698,ชาย,มัณทณศิลป์,Computer Science,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เล่นโซเชียล,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11699,หญิง,วิศวะกรรมศาสตร์,เครื่องกล,กินนอน,"เล่นเกม,อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11700,หญิง,วิทยาศาตร์,Computer Science,กินนอน,"เลี้ยงสัตว์,ออกกำลังกาย,เล่นโซเชียล,ทำอาหาร",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11701,หญิง,วิทยาศาตร์,กระบวนการชีวภาพ,กินนอน,"เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",สามารถอยู่ร่วมกับเมทได้
11702,หญิง,อักษรศาสตร์,ญี่ปุ่น,กินนอน,"อ่านหนังสือ,เล่นดนตรี,ออกกำลังกาย,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
11703,หญิง,วิทยาศาตร์,Computer Science,กินนอน,"อ่านหนังสือ,เล่นดนตรี,ออกกำลังกาย,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
11704,หญิง,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,กินนอน,"เล่นเกม,อ่านหนังสือ,ดูหนัง",ชอบอยู่คนเดียว
11705,หญิง,เภสัชศาสตร์,-,กินนอน,"เล่นโซเชียล,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11706,หญิง,มัณทณศิลป์,ภาษาเกาหลี,กินนอน,"เล่นเกม,เล่นโซเชียล,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11707,หญิง,วิศวะกรรมศาสตร์,เทคโนโลยีสารสนเทศ,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11708,หญิง,มัณทณศิลป์,Computer Science,กินนอน,"เล่นเกม,เล่นโซเชียล,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11709,หญิง,มัณทณศิลป์,เทคโนโลยีกระบวนการชีวภาพ,กินนอน,"เล่นเกม,อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11710,หญิง,วิทยาศาตร์,สารสนเทศศาสตร์และบรรณารักษศาสตร์,กินนอน,"อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11711,หญิง,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,กินนอน,"เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11712,หญิง,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,กินนอน,"เล่นเกม,อ่านหนังสือ,เลี้ยงสัตว์,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11713,หญิง,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง",สามารถอยู่ร่วมกับเมทได้
11714,หญิง,วิทยาศาตร์,ปิโตรและวัสดุพอลิเมอร์,กินนอน,"เล่นเกม,อ่านหนังสือ,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11715,หญิง,มัณทณศิลป์,สารสนเทศศาสตร์และบรรณารักษศาสตร์,กินนอน,"ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11716,หญิง,วิทยาศาตร์,Computer Science,กินนอน,"เลี้ยงสัตว์,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง",ชอบอยู่คนเดียว
11717,หญิง,วิศวะกรรมศาสตร์,ภูมิศาสตร์,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง",ชอบอยู่คนเดียว
11718,หญิง,วิศวะกรรมศาสตร์,สารสนเทศศาสตร์และบรรณารักษศาสตร์,กินนอน,"อ่านหนังสือ,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
11719,หญิง,เภสัชศาสตร์,วิทยาการข้อมูล,กินนอน,"อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
11720,หญิง,อักษรศาสตร์,เทคโนโลยีอาหาร,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11721,หญิง,วิทยาศาตร์,Bioprocess,กินนอน,"อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11722,หญิง,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,กินนอน,"อ่านหนังสือ,เล่นโซเชียล",สามารถอยู่ร่วมกับเมทได้
11723,หญิง,มัณทณศิลป์,เครื่องกล,กินนอน,"ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11724,หญิง,วิศวะกรรมศาสตร์,ปรัชญา,กินนอน,"ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11725,ชาย,วิทยาศาตร์,ภาษาเกาหลี,กินนอน,ดูหนัง,ชอบอยู่คนเดียว
11726,หญิง,วิทยาศาตร์,คณิตศาสตร์,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
11727,หญิง,วิทยาศาตร์,Computer Science,กินนอน,"อ่านหนังสือ,เล่นโซเชียล,ดูหนัง",ชอบอยู่คนเดียว
11728,หญิง,วิทยาศาตร์,คณิตศาสตร์,กินนอน,"เล่นเกม,อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง",ชอบอยู่คนเดียว
11729,หญิง,ศึกษาศาสตร์,Computer Science,กินนอน,"เล่นเกม,เล่นโซเชียล,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11730,หญิง,วิศวะกรรมศาสตร์,เทคโนโลยีสารสนเทศ,กินนอน,"เล่นเกม,เล่นโซเชียล,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11731,หญิง,อักษรศาสตร์,จุลชีววิทยา,กินนอน,"สร้างงานศิลปะ,ทำการบ้าน",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11732,หญิง,เภสัชศาสตร์,ภูมิศาสตร์,คริสตัลวิลล์,"เล่นเกม,เล่นโซเชียล,ดูหนัง",ชอบอยู่คนเดียว
11733,ชาย,วิทยาศาตร์,Computer Science,คริสตัลวิลล์,"เล่นเกม,เล่นโซเชียล,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11734,ชาย,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,คริสตัลวิลล์,"เล่นเกม,อ่านหนังสือ,สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",สามารถอยู่ร่วมกับเมทได้
11735,ชาย,วิทยาศาตร์,เทคโนโลยีอาหาร,จันทรคาม,"เล่นเกม,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11736,หญิง,วิทยาศาตร์,จุลชีววิทยา,จันทรเขตเเมนชั่น,"เล่นโซเชียล,ดูหนัง,้อ่านฟิคชั่น(ReadawriteเเละJoylada)",ชอบอยู่คนเดียว
11737,หญิง,วิทยาศาตร์,Computer Science,จันทร์แก้ว,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11738,หญิง,วิทยาศาตร์,คณิตศาสตร์,จันทร์แก้ว,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร",สามารถอยู่ร่วมกับเมทได้
11739,หญิง,วิศวะกรรมศาสตร์,ชีววิทยา,จันทร์แก้ว,"เล่นเกม,อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
11740,หญิง,วิทยาศาตร์,กระบวนการชีวภาพ,จันทร์แก้ว,"เล่นเกม,อ่านหนังสือ,เลี้ยงสัตว์,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",ชอบอยู่คนเดียว
11741,หญิง,วิทยาศาตร์,ธุรกิจวิศวกรรม,จันทร์แก้ว,"อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11742,หญิง,วิทยาศาตร์,สารสนเทศศาสตร์และบรรณารักษศาสตร์,จันทร์พาเลส,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำอาหาร,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11743,ชาย,มัณทณศิลป์,ภาษาจีน,จันทร์พาเลส,"เล่นเกม,เล่นโซเชียล,ดูหนัง",ชอบอยู่คนเดียว
11744,หญิง,วิศวะกรรมศาสตร์,ชีววิทยา​,จันทรา,"อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง",ชอบอยู่คนเดียว
11745,หญิง,จิตรกรรม,สังคมศึกษา,จิตปราณี,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
11746,ชาย,อักษรศาสตร์,ประวัติศาสตร์,ชยาทิพย์ แมนชั่น,"เล่นเกม,เล่นดนตรี,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11747,ชาย,อักษรศาสตร์,ญี่ปุ่น,ชยาทิพย์ แมนชั่น,"เล่นเกม,เล่นดนตรี,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ดูหนัง",ชอบอยู่คนเดียว
11748,หญิง,วิทยาศาตร์,วิศวกรรมกระบวนการชีวภาพ,ชยาทิพย์ แมนชั่น,"เล่นเกม,อ่านหนังสือ,เลี้ยงสัตว์,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",สามารถอยู่ร่วมกับเมทได้
11749,ชาย,วิทยาศาตร์,Computer Science,ชยาทิพย์ แมนชั่น,"เล่นเกม,อ่านหนังสือ,ดูหนัง",ชอบอยู่คนเดียว
11750,ชาย,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,ชยาทิพย์ แมนชั่น,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11751,ชาย,วิศวะกรรมศาสตร์,วิศวกรรมการจัดการและโลจิสติกส์,ชยาทิพย์ แมนชั่น,"เล่นเกม,อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",สามารถอยู่ร่วมกับเมทได้
11752,หญิง,มัณทณศิลป์,ภูมิศาสตร์,ชยาทิพย์ แมนชั่น,"เล่นเกม,อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11753,ชาย,วิศวะกรรมศาสตร์,สิ่งแวดล้อม,ชยาทิพย์ แมนชั่น,"เล่นเกม,เล่นดนตรี,ออกกำลังกาย,เล่นโซเชียล,ดูหนัง",ชอบอยู่คนเดียว
11754,หญิง,วิทยาศาตร์,Computer Science,ชยาภรณ์ เเมนชั่น,"เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
11755,ชาย,มัณทณศิลป์,ฟิสิกส์,ชุมชนนครปฐม,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เลี้ยงสัตว์,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11756,ชาย,มัณทณศิลป์,Computer Science,ดีไลท์คอนโด,"เล่นเกม,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",ชอบอยู่คนเดียว
11757,หญิง,อักษรศาสตร์,คณิตศาสตร์ประยุกต์,ตุงทรัพย์,"เลี้ยงสัตว์,สร้างงานศิลปะ,ทำอาหาร,ดูหนัง,นอนเล่น",ชอบอยู่คนเดียว
11758,หญิง,อักษรศาสตร์,ภูมิศาสตร์,ทอรุ้ง,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ดูหนัง",ชอบอยู่คนเดียว
11759,ชาย,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ดูหนัง,นอนเล่น",สามารถอยู่ร่วมกับเมทได้
11760,ชาย,อักษรศาสตร์,ภาษาฝรั่งเศส,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,ดูหนัง,นอนเล่น",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11761,ชาย,วิศวะกรรมศาสตร์,เทคโนโลยีสารสนเทศ,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,ออกกำลังกาย",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11762,ชาย,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,ทำความสะอาดห้อง",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11763,ชาย,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,ทับเเก้ว ,"อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
11764,ชาย,วิทยาศาตร์,ชีววิทยา​,ทับเเก้ว ,"เล่นเกม,เล่นโซเชียล,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11765,ชาย,วิศวะกรรมศาสตร์,กระบวนการชีวภาพ,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เลี้ยงสัตว์,สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,ทำอาหาร,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
11766,ชาย,ศึกษาศาสตร์,Computer Science,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ดูหนัง,นอนเล่น",สามารถอยู่ร่วมกับเมทได้
11767,ชาย,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11768,ชาย,วิทยาศาตร์,ภาษาไทย,ทับเเก้ว ,"เล่นเกม,เล่นโซเชียล,ทำความสะอาดห้อง",สามารถอยู่ร่วมกับเมทได้
11769,ชาย,ศึกษาศาสตร์,จุลชีววิทยา,ทับเเก้ว ,"เล่นเกม,เล่นโซเชียล,ทำความสะอาดห้อง",สามารถอยู่ร่วมกับเมทได้
11770,ชาย,วิศวะกรรมศาสตร์,จุลชีววิทยา,ทับเเก้ว ,"เล่นเกม,เล่นดนตรี,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11771,ชาย,วิทยาศาตร์,Bioprocess,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง",ชอบอยู่คนเดียว
11772,ชาย,วิทยาศาตร์,ชีววิทยา,ทับเเก้ว ,"อ่านหนังสือ,ออกกำลังกาย,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11773,ชาย,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11774,ชาย,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,สร้างงานศิลปะ,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11775,ชาย,วิศวะกรรมศาสตร์,วิศวกรรมศาสตร์อิเล็กทรอนิกส์และระบบคอมพิวเตอร์,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11776,ชาย,วิทยาศาตร์,ภาษาไทย,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,เขียนโปรแกรม",สามารถอยู่ร่วมกับเมทได้
11777,ชาย,วิทยาศาตร์,คณิตศาสตร์,ทับเเก้ว ,"เล่นเกม,เล่นโซเชียล",สามารถอยู่ร่วมกับเมทได้
11778,ชาย,วิศวะกรรมศาสตร์,-,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เลี้ยงสัตว์,สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11779,ชาย,วิทยาศาตร์,Computer Science,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
11780,ชาย,วิศวะกรรมศาสตร์,ภูมิศาสตร์,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,ออกกำลังกาย,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11781,ชาย,อักษรศาสตร์,อิเล็กทรอนิคเเละระบบคอม,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11782,ชาย,วิศวะกรรมศาสตร์,วิศวกรรมกระบวนการชีวภาพ,ทับเเก้ว ,"เล่นเกม,เลี้ยงสัตว์,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
